user_id,prediction
529,989 1360 3233 3382 3607 3656 3881 53 1420 557 2197 2503 3245 3338 3522 2905 2480 2309 50 318 1471 1795 745 1178 1148
3153,989 3607 3881 1360 3233 53 3338 3522 3245 1420 2444 557 2905 318 2503 50 2197 823 858 2309 2358 2019 527 745 2198
2715,989 1360 3233 3607 3656 3881 53 2444 2197 3245 3216 2503 557 3338 1471 1420 2309 666 2019 3522 1795 2905 1198 745 318
4240,53 557 989 1360 2480 3233 3382 3607 3656 3881 1420 2197 3216 3338 572 3245 2503 2905 2019 318 858 2358 214 2444 527
4149,1360 3216 3233 3382 3607 3881 1420 3245 53 557 3232 3338 729 2905 1795 572 2019 745 50 527 858 2198 1198 1148 2503
4307,557 989 1360 2480 3233 3607 3656 3881 53 3245 2503 2905 2198 2197 3338 3232 3522 1420 578 50 2019 2358 745 527 2309
397,3233 989 1360 3607 3881 53 1420 3216 3338 2197 3245 3522 2503 2905 557 318 2019 858 50 745 1148 2309 2358 1178 904
322,989 1360 2480 3382 3607 3656 3881 3233 53 1420 3216 3338 2197 2905 3245 557 1886 2019 318 527 2503 858 50 1471 745
4858,989 1360 3233 3382 3607 3656 3881 53 2480 1420 557 3338 2503 3245 2197 2905 858 2019 3232 50 1178 2309 3522 1795 745
2972,989 1360 3607 3656 3881 3233 3382 2480 557 53 3245 2444 3338 3216 2905 2503 3232 1795 50 2019 858 745 3517 527 729
4,2858 480 2028 318 2571 3578 648 1265 1580 3793 1617 2396 2916 2762 527 356 110 593 589 2355 2628 1193 3114 1270 3623
5264,989 3233 1360 3382 3607 3656 3881 53 557 1420 3245 3338 2197 2503 2905 3522 2480 2309 2019 50 527 1795 2358 1178 3232
2089,989 1360 3233 3382 3607 3656 3881 53 557 1420 1471 2503 3245 2480 3338 858 1795 2019 2905 3517 2197 1178 922 2309 50
1625,557 989 1360 2480 3233 3382 3607 3656 3881 53 3232 3338 3245 578 1795 2905 2503 2444 2019 1149 858 318 50 3022 745
185,989 3216 3232 3233 3603 3607 3656 3881 3245 53 729 811 2905 1420 3338 557 318 2444 1198 3517 50 2019 527 260 2358
1669,130 989 1360 2480 3233 3236 3656 3881 53 557 1420 3245 3338 2019 858 2905 50 745 318 3232 527 1148 2503 1795 922
1048,989 1360 3233 3236 3382 3607 3656 3881 53 1420 2198 2480 557 3338 2905 2309 2503 3232 3245 858 2019 50 745 1795 1178
4372,557 1360 3233 3607 3881 53 3245 1795 2480 3232 1420 2905 3338 2503 858 318 2930 50 745 2019 1178 2197 1198 260 527
433,1420 572 989 2480 3233 3382 3881 1360 53 557 3338 1471 3245 3522 858 2019 2905 745 318 2503 50 527 2197 720 922
5617,989 1360 3233 3607 3881 53 3216 3245 2503 557 2905 2197 3338 2019 1420 2309 318 50 2444 2931 745 858 3517 527 3232
3465,1360 3233 3607 3656 3881 53 557 3245 3338 1420 2905 2309 2197 2503 318 745 50 1198 858 1471 1795 578 3522 527 1148
3560,989 1360 3233 3382 3607 3656 3881 53 3338 557 3245 2905 1420 2503 2480 858 2019 2309 745 1795 1148 3522 2197 904 1178
831,989 1360 3233 3382 3607 3881 557 53 3216 1420 3245 3236 2503 858 2019 2905 3338 318 1795 2198 527 1178 745 2309 3232
4045,557 989 1360 3233 3656 3881 53 2444 666 1420 3338 2197 3517 3245 2905 2503 1795 858 2019 318 128 50 527 2309 745
4463,2858 480 2028 318 1210 2571 1196 3578 1198 648 1265 1580 3793 1617 2396 2916 2762 527 260 356 110 593 589 2355 2628
5135,989 1360 3382 3607 3656 3881 3233 53 2197 3338 2503 557 2309 3245 3522 3216 2905 318 2019 858 50 1198 745 1420 2358
5175,557 989 1360 3233 3382 3607 3656 3881 53 1420 2198 1795 3245 2905 3338 2444 318 3232 3522 2503 50 858 2197 2019 527
4493,53 1360 1886 3382 3656 3881 3233 666 2503 3338 1471 2197 3245 557 2192 858 912 2019 3022 904 1148 2905 1212 527 2309
2321,989 1360 2480 3233 3382 3607 3656 3881 53 557 1420 3338 3245 2905 318 3232 2503 2197 858 2019 2358 745 527 2444 2309
5985,989 1360 3216 3382 3607 3656 3881 3233 53 3338 3245 3236 2503 2905 318 2309 557 2019 858 2480 823 1795 745 3232 1420
1995,989 1360 2480 3382 3607 3656 3881 3233 53 3216 3245 2444 557 3338 2309 2905 3232 1795 318 2019 50 2503 745 858 1198
4527,2858 480 2028 318 1210 2571 1196 3578 1198 648 1265 1580 3793 1617 2396 2916 2762 527 260 356 110 593 589 2355 2628
3818,557 989 1360 2480 3233 3382 3607 3656 3881 3232 53 3245 729 1420 2905 1795 3338 318 2019 858 2503 2309 50 2358 527
3446,557 572 989 1360 1420 3233 3607 3881 53 2309 3245 1471 1795 3338 2197 2503 2931 2905 858 666 2019 2358 1198 318 50
3960,989 1360 3233 3607 3656 3881 53 1420 3338 2503 557 858 318 2358 527 2019 2905 2309 745 2197 50 1198 922 1148 572
2058,557 989 1360 3233 3382 3607 3656 3881 53 3216 1420 3232 572 3338 3245 2905 2503 2480 2019 128 318 858 1795 50 2309
1956,1360 1886 3216 3233 3607 3881 3382 53 2444 557 1420 3245 2197 2905 3338 318 1795 2019 578 527 50 2358 3517 745 2309
5802,557 1360 1886 3233 3382 3607 3656 3881 53 2503 2309 1471 1420 3245 3338 858 1795 2019 904 922 2905 912 1178 3517 750
1512,989 1360 2480 3233 3236 3607 3656 3800 3881 3382 557 53 3216 3245 2503 2905 3338 2444 3232 858 2019 318 2309 50 1178
1471,2858 480 2028 318 1210 2571 1196 3578 1198 648 1265 1580 3793 1617 2396 2916 2762 527 260 356 110 593 589 2355 2628
920,989 1360 2480 3232 3233 3382 3607 3656 3881 3245 53 2444 557 729 3216 2905 3338 1795 318 50 2019 3517 1198 858 527
863,989 1360 3233 3607 3656 3881 557 53 3245 1420 3216 2503 3338 2905 318 1198 3522 50 2197 2444 527 745 1178 1148 922
3417,989 1360 2480 3233 3607 3656 3881 53 1420 557 2503 3338 2309 1471 2019 130 922 745 3522 2905 750 904 50 1148 3245
4925,1360 3233 3382 3607 3656 3881 53 557 2480 1420 3338 1471 2503 858 2309 2197 2019 745 2905 922 1148 3517 912 904 750
5374,1360 2480 3233 3607 3881 53 3232 3338 557 3216 3245 2358 2905 823 858 318 2309 50 2019 2503 2198 578 527 745 1795
5427,989 1360 2480 3233 3382 3607 3656 3881 53 1420 2503 2197 557 3338 3522 2019 3245 2905 2309 1471 318 745 3232 922 1178
3872,989 1360 3233 3382 3607 3656 3881 53 557 3245 1420 2480 1795 3216 3338 2905 2309 2503 318 2198 858 2358 50 2019 745
5079,989 1360 3233 3382 3607 3656 3881 53 557 3245 3338 2503 1420 3522 1795 2905 2019 318 50 527 745 2197 1148 2198 1178
2637,1360 3233 3382 3607 3656 3881 53 557 3216 2197 3232 3338 2905 1420 3245 2480 2019 318 50 2358 2503 1795 745 527 1148
5334,53 557 572 1360 1420 1886 3233 3607 3881 3656 3232 3338 2197 2192 1795 3245 666 2444 214 2019 2358 2905 527 1178 858
1460,989 1360 2480 3216 3233 3382 3607 3656 3881 53 557 3338 578 3245 1795 2503 2444 2905 1471 318 2019 50 2931 745 527
3049,3382 989 1360 1886 2480 3233 3607 3656 3881 53 3245 557 1420 3338 2503 2019 666 2309 858 745 527 2905 912 1148 1207
3738,666 1360 3233 3607 3881 53 2197 3338 1741 3522 2503 557 2019 2309 745 318 858 2905 50 1198 260 3245 1148 527 1471
1129,3233 989 1360 3382 3607 3656 3881 53 2480 557 3338 3216 2197 3245 2905 2503 1420 318 2019 3232 858 50 3522 2309 745
1913,989 1360 3233 3382 3881 3607 3656 53 1420 3245 2503 557 2197 3338 2905 2019 2309 745 318 3522 1198 858 50 527 1471
2822,1360 2480 3216 3233 3382 3607 3656 3881 53 2444 557 3338 1420 2905 2503 3245 2019 2197 1795 858 3517 50 745 1471 318
5148,1360 3233 3236 3382 3607 3656 3881 53 1420 2198 3245 557 3338 3232 2480 2905 318 2309 2503 729 2019 745 1795 1178 1198
5632,3656 3881 989 1360 3607 3233 53 1420 729 3245 2905 3338 557 318 2019 50 3517 1795 745 2503 858 3236 1148 260 3522
1366,989 1360 3233 3382 3607 3656 3881 557 53 3232 3245 1795 2480 2905 3338 2309 578 2444 3216 2503 318 2019 50 2358 745
5219,3233 989 1360 3216 3607 3656 3881 53 3245 557 1420 2905 2503 318 2019 3338 50 1198 3517 745 2931 1795 527 2309 2358
912,3233 557 1360 2480 3382 3607 3656 3881 53 1420 2309 3338 2503 2905 858 2019 2197 745 3522 318 50 527 572 1148 1178
3090,989 1360 3233 3382 3607 3656 3881 53 557 2309 2503 3338 3522 2197 3245 1420 2019 318 2905 858 50 1471 1198 1795 260
4885,989 1360 3233 3382 3607 3656 3881 53 557 1420 1471 3338 3522 2905 3245 2019 858 2503 2197 527 1795 318 50 745 1198
3015,1420 3656 572 1360 2444 3216 3233 3382 3607 3881 53 2309 3338 3232 2931 2503 2905 2019 3517 2197 3245 1795 858 128 527
269,989 1360 2480 3233 3607 3656 3881 53 557 3232 3338 3245 2198 1795 2905 858 2444 318 50 2019 527 2309 2358 3517 2503
4428,557 572 989 1360 1420 3233 3607 3881 53 3245 2905 3338 3232 1471 858 318 2358 2503 1795 2197 50 2019 1198 527 3216
4556,989 1360 2480 3233 3382 3607 3656 3881 53 557 3338 3245 2309 1471 666 2503 2197 2019 1420 3522 2905 745 318 858 50
874,557 1360 1886 3607 3656 53 3233 1471 2197 1420 2503 3245 2019 3216 3338 2905 666 3517 912 3522 1198 1148 50 745 922
1644,989 1360 3233 3607 3656 3881 557 53 3232 3245 1420 2905 3338 2198 1795 2358 3216 578 2444 2197 2503 50 858 2019 527
4423,3233 1360 3881 3382 3607 53 557 1420 2503 3245 3338 2197 2309 3522 858 2019 2905 318 745 1198 1795 527 1178 260 922
1025,557 1360 2444 3232 3233 3607 3656 3881 53 2309 2503 2905 1795 3245 2358 318 3338 2197 578 2198 50 858 2019 745 260
3064,557 989 1360 3233 3607 3656 3881 53 1420 3245 3338 3216 2197 2905 2503 2309 2480 318 2019 50 1198 527 858 745 3522
2296,989 1360 3233 3236 3382 3607 3881 53 557 1420 1795 3338 2503 3245 2198 2905 2309 318 2197 3522 858 3232 50 2019 527
1445,3233 557 1360 3603 3607 3656 3881 3216 53 3245 2444 1795 2358 2905 2019 2503 1420 3232 3522 578 3338 50 3517 318 745
1456,2858 480 2028 318 1210 2571 1196 3578 1198 648 1265 1580 3793 1617 2396 2916 2762 527 260 356 110 593 589 2355 2628
3039,53 557 989 1360 1886 3233 3607 3656 3881 2197 1420 666 2503 3338 1471 2192 858 2019 3077 3022 3410 3245 904 1148 922
3870,2858 480 2028 318 1210 2571 1196 3578 1198 648 1265 1580 3793 1617 2396 2916 2762 527 260 356 110 593 589 2355 2628
4010,2858 480 2028 318 1210 2571 1196 3578 1198 648 1265 1580 3793 1617 2396 2916 2762 527 260 356 110 593 589 2355 2628
4910,989 1360 2480 3233 3382 3607 3881 557 53 3216 3245 2905 3232 3338 3517 2503 318 2309 2019 2444 50 666 745 858 1420
483,989 1360 3382 3607 3881 3233 53 3245 3236 1420 2197 2503 1795 3522 2905 2019 858 3338 823 50 745 557 1178 2309 1148
288,3216 989 1360 3233 3607 3656 3881 53 557 3245 666 3338 2905 2197 2444 2503 1198 318 2019 50 3517 745 858 527 2931
369,989 1360 2444 2480 3233 3382 3607 3656 3881 53 666 1420 557 3338 3245 2197 3522 2503 318 2905 50 745 2019 858 527
3291,2858 480 2028 318 1210 2571 1196 3578 1198 648 1265 1580 3793 1617 2396 2916 2762 527 260 356 110 593 589 2355 2628
4590,989 1360 3233 3607 3881 53 3236 3245 2198 3338 2503 2905 2309 318 858 2019 729 745 557 3522 1178 1198 1148 922 2358
2864,989 1360 3233 3382 3607 3881 53 557 3232 2198 3245 3338 1795 2905 578 318 50 858 2358 2019 527 2197 1420 745 2309
3570,2858 480 2028 318 1210 2571 1196 3578 1198 648 1265 1580 3793 1617 2396 2916 2762 527 260 356 110 593 589 2355 2628
1500,989 1360 3233 3382 3607 3656 3881 53 2480 1420 557 3338 2198 2503 3232 3245 2905 2309 858 2019 2197 745 578 3522 2358
440,989 1360 3216 3233 3236 3382 3607 3881 53 3245 3338 2905 1420 3232 2197 318 2358 50 527 1198 2019 745 2503 858 260
2372,1360 3233 3382 3607 3656 3881 1420 3236 53 3245 557 3338 3232 2198 2480 2905 572 729 527 858 50 2019 745 2503 1795
5669,557 666 989 1360 1886 3607 3881 3233 1420 53 3338 572 2503 2019 858 3245 2197 2905 745 3517 2309 50 922 527 318
3235,557 1360 2444 3233 3382 3607 3656 3881 53 3232 3245 2905 3338 2358 1795 318 578 2503 50 2197 2019 858 745 2309 2198
2346,1360 3233 3607 3656 3881 53 557 2444 1420 3216 3338 3245 729 2905 1471 3517 2019 318 745 2503 527 50 2197 1148 666
2677,1360 3233 3607 3656 3881 53 3216 3245 2197 3338 2358 2503 2905 318 50 3232 858 1198 2019 745 2309 3517 1178 2931 1148
159,557 1360 2444 3233 3382 3607 3656 3881 53 1420 3232 3338 2905 2197 2309 3245 2198 318 823 2358 50 2019 858 2503 527
1651,557 989 1360 3233 3382 3607 3881 53 1420 3245 3522 2197 3216 3338 2503 2931 3517 2905 2019 1795 858 3293 318 811 1198
160,2858 480 2028 318 1210 2571 1196 3578 1198 648 1265 1580 3793 1617 2396 2916 2762 527 260 356 110 593 589 2355 2628
835,2858 480 2028 318 1210 2571 1196 3578 1198 648 1265 1580 3793 1617 2396 2916 2762 527 260 356 110 593 589 2355 2628
2721,989 1360 2444 3233 3236 3382 3607 3656 3881 53 3338 2197 3245 666 1420 2503 2019 2905 3522 557 318 527 745 50 1198
280,572 989 1360 1420 2480 3233 3382 3607 3656 3881 53 2197 3338 2309 2503 3522 557 858 2019 1471 527 50 2198 745 318
1508,989 1360 2480 3233 3382 3607 3656 3881 53 3245 3216 2444 2905 3338 2503 318 2019 1795 50 3522 2197 745 1198 1148 1178
3786,989 1360 2480 3233 3607 3881 1420 53 3338 729 2198 2905 2309 572 557 3232 2503 3245 858 2019 745 527 1178 1148 578
5110,1360 3233 3382 3607 3656 3881 53 2197 3245 2503 3522 3338 2905 858 1795 50 2309 3216 2931 318 3517 745 1148 1178 1471
2615,3881 989 1360 3233 3382 3607 3656 557 53 3232 3245 2198 3338 2905 3216 1795 858 2019 2358 527 2503 745 1178 1198 1148
4702,989 1360 3233 3382 3607 3656 3881 53 557 3245 2503 3338 3522 1420 2197 2905 2309 858 2019 318 50 2480 745 1795 1148
5671,989 1360 3233 3382 3607 3656 3881 53 557 3338 3245 3216 2503 2197 2905 3522 2309 2019 858 50 745 1420 1178 2358 922
2192,989 1360 3233 3382 3607 3656 3881 53 557 3216 2444 3245 2480 3338 2905 2197 1795 2503 1420 3232 2019 318 50 3517 745
2823,989 1360 3216 3233 3607 3881 53 3245 2198 3338 3232 2905 318 2503 1795 2019 1420 557 745 2309 1148 1178 720 1198 3522
5069,557 989 1360 1886 3233 3382 3656 53 130 2503 2309 1471 1795 3245 858 3338 2019 912 1178 1002 904 750 1148 50 3022
4632,53 1360 3233 3607 3656 3881 557 2197 3216 1420 2503 3338 2905 2019 858 3522 3245 318 666 50 745 2309 527 2494 1148
5951,989 1360 3233 3607 3656 3881 53 557 1420 3245 3338 3522 2503 2905 318 858 2197 2019 2309 745 527 1198 3232 1148 1178
3748,1360 3233 3236 3607 3656 3881 53 3338 1420 557 2197 2309 2198 3522 2358 3245 2503 2905 318 858 50 745 1198 527 2019
3759,989 1360 2480 3233 3382 3607 3656 3881 53 557 1420 3338 2444 3245 2197 2309 3232 2503 578 2905 3522 318 50 858 745
4410,2858 480 2028 318 1210 2571 1196 3578 1198 648 1265 1580 3793 1617 2396 2916 2762 527 260 356 110 593 589 2355 2628
5048,989 3233 3607 3656 3881 1360 53 3338 1420 2197 666 557 2503 2019 527 3216 2905 745 318 50 3522 1148 1207 922 1471
1855,989 1360 3233 3656 3881 3607 557 53 3245 2905 3216 1420 3338 3232 2931 50 3517 2019 858 1198 527 745 729 1795 260
557,989 1360 3233 3656 3881 3607 53 3216 557 3245 2503 2905 3522 2197 2309 2019 3338 318 50 1198 858 2444 1795 527 720
4544,130 989 1360 1886 3233 3236 3382 3607 3656 53 1420 2503 3338 2309 3245 1795 1002 557 572 2905 922 3077 3517 1178 904
1327,3233 989 1360 3607 3881 53 3338 3245 1420 1795 3216 729 2503 2444 2905 2019 318 858 50 1198 3517 745 2197 260 3522
4300,572 989 1360 1420 3233 3607 3656 3881 3245 53 557 2309 1471 2905 2019 3232 3338 318 1795 720 50 578 2503 527 260
4612,3216 989 1360 3233 3607 3656 3881 729 1420 3338 53 3245 823 2905 666 2019 3517 318 527 745 50 1148 2444 3022 557
3753,989 1360 3233 3607 3656 3881 53 557 3216 3338 3245 1420 2905 318 2503 2309 2358 50 858 2019 1795 2197 745 527 3522
2329,666 989 1360 1886 3233 3607 3656 53 1420 2503 3410 3338 2197 2309 557 1471 2019 3022 3245 858 670 1148 922 904 745
1378,989 1360 1886 3233 3382 3607 3656 3881 53 1420 557 1471 2503 3338 3245 858 2309 2019 2905 527 922 745 50 1178 1148
1810,989 1360 3233 3236 3607 3656 3881 53 557 3245 3338 2503 2198 858 2480 2931 2019 1420 1795 1178 2905 50 1471 527 904
2339,2858 480 2028 318 1210 2571 1196 3578 1198 648 1265 1580 3793 1617 2396 2916 2762 527 260 356 110 593 589 2355 2628
766,53 557 1360 2480 3382 3881 3233 3607 3338 1420 2197 2503 3245 3522 2444 2905 2309 318 858 50 2019 745 527 823 2494
3077,989 1360 3233 3607 3881 3245 53 1420 3216 2905 2503 2309 2019 318 557 50 1795 2931 1198 3338 745 858 260 1148 527
3608,989 1360 3233 3607 3881 53 557 3245 3338 3232 130 1420 2905 2503 318 2019 50 2309 858 666 527 2197 2444 1795 720
2578,989 1360 3233 3236 3607 3656 3881 53 3245 2503 557 3338 1420 3522 2905 858 2019 2197 318 1795 2309 1178 745 1198 3232
56,989 1360 3233 3607 3881 1420 53 3236 3245 2198 557 3338 3232 2905 1795 858 2503 2019 527 745 572 2309 1198 1148 1178
1942,989 1360 3233 3382 3607 3656 3881 53 130 557 3216 3338 2503 3245 1795 2905 2019 318 2358 50 1420 527 1148 2198 922
4182,989 1360 3233 3607 3881 53 3216 2480 557 1420 3245 2905 2503 3522 2019 3338 1795 318 50 2931 745 1198 1148 1178 527
3839,557 3233 1360 3607 3881 3245 1420 53 1795 2905 3232 3216 3236 3338 318 3517 858 2358 745 1198 527 2198 2019 729 260
697,989 1360 3233 3607 3656 3881 53 557 2480 3338 1420 2197 3216 2503 2309 2905 2019 858 3245 318 50 745 527 260 922
2709,989 1360 3233 3382 3607 3656 3881 557 1420 53 3338 2503 2309 3245 578 1795 858 2019 3232 50 318 2905 527 3522 2931
3702,1360 2480 3607 3656 3881 3233 53 557 3216 3245 3522 2503 2309 1795 2905 2019 1420 3338 858 745 50 318 3517 1198 1148
120,989 1360 3233 3607 3656 3881 53 557 2503 3245 1420 3522 3338 2905 2197 2019 318 50 1795 745 1178 1148 1471 2309 922
2123,557 572 989 1360 1420 1886 3233 3236 3607 3881 3245 3338 53 2905 578 318 527 745 666 50 214 2019 1198 2503 729
4571,989 1360 2480 3233 3382 3607 3656 3881 53 3216 3245 557 3338 2905 1420 318 2019 50 527 2503 1795 858 1198 1148 729
1235,1360 2480 3233 3236 3607 3881 3245 53 3338 729 2905 2198 2309 3232 50 858 2019 745 3517 1148 1178 1795 3022 922 904
5127,989 1360 3233 3607 3656 3881 53 3216 1420 3245 557 2905 2503 2931 2019 3522 1795 318 1741 858 50 745 3338 2309 1148
5742,572 989 1360 1420 3233 3236 3382 3607 3656 3881 53 557 2197 3338 2503 2019 1471 858 745 2309 1886 527 3245 2905 50
2377,989 1360 3233 3382 3607 3881 557 53 3216 3245 3338 2503 2905 2197 318 2019 858 3522 1198 1420 50 527 745 1178 2931
3894,989 1360 3233 3382 3607 3656 3881 53 1420 557 3338 3245 2503 2480 2905 2019 2197 3522 50 1795 745 2309 1178 3232 578
707,1360 3233 3607 3881 53 3338 557 2197 3245 2905 2503 318 3216 2358 3232 2931 50 858 2019 527 1198 745 260 2309 1148
5462,989 1360 3382 3607 3656 3881 2444 3233 3232 53 557 2480 3245 2358 3338 2905 3216 2309 318 2503 578 50 1795 2019 858
1773,989 1360 3236 3382 3607 3656 3881 3233 53 2198 1420 3245 2905 1795 318 3338 858 3232 2019 2503 2309 745 557 1148 1198
925,1420 572 989 1360 3233 3382 3607 3656 3881 53 666 3338 2444 557 2197 2503 3245 2019 1471 527 745 318 1148 2309 2905
265,989 1360 3233 3236 3382 3607 3656 3881 53 557 3338 2197 1471 3522 1420 2503 2019 3245 1148 2309 2905 50 922 1198 904
4608,989 1360 2480 3216 3233 3607 3656 3881 53 557 1420 3338 3245 2905 2503 318 858 2019 50 745 2309 3232 1148 1198 1178
4716,989 1360 3236 3382 3656 3881 3233 3607 1420 53 3338 666 2480 557 572 823 2503 2309 3245 2019 858 745 527 3232 50
2494,989 1360 3233 3607 3881 53 3245 557 3338 2905 1795 2198 3232 318 2503 50 858 2019 2309 527 745 1420 1148 3236 1178
3255,3881 557 989 1360 2444 2480 3216 3233 3607 53 3245 3338 2905 318 729 50 527 666 2358 745 2019 2309 1795 1198 858
5266,3607 989 1360 3382 3881 3233 2198 53 3245 3522 2503 2905 3338 1420 858 3232 3236 1795 50 2019 1002 2309 745 1178 1148
4642,989 1360 2480 3233 3382 3607 3656 3881 53 557 2197 3245 1420 3338 2503 3522 2905 2444 858 2309 50 2019 578 745 823
49,3233 989 1360 3382 3607 3656 3881 53 3245 3216 557 2905 2019 3338 2503 318 1420 3232 50 1198 745 1795 260 1178 2197
3598,3233 989 1360 3607 3656 3881 53 3216 1886 3245 3338 557 2905 3522 2503 318 2358 1795 2019 50 2480 745 2309 1198 823
5656,3881 989 1360 3233 3236 3607 53 2503 1420 2905 3245 557 3517 3338 1002 50 922 3216 1212 1178 318 3134 1148 750 745
3635,989 1360 3382 3607 3656 3881 3233 53 1420 557 2503 3338 3245 1471 2480 2019 858 2309 572 2197 3517 2905 745 527 50
5073,2858 480 2028 318 1210 2571 1196 3578 1198 648 1265 1580 3793 1617 2396 2916 2762 527 260 356 110 593 589 2355 2628
786,666 989 1360 3216 3233 3607 3656 3881 557 3245 53 3517 1741 2309 2905 2503 2019 2931 1198 318 745 50 1795 858 1148
1482,557 1360 3233 3382 3607 3656 3881 53 2480 3232 3245 1795 2905 3338 2197 1420 2019 318 858 2198 50 2309 2503 527 745
347,3233 989 1360 3382 3607 3656 3881 53 1420 557 3338 3245 2503 2019 858 2197 527 318 745 2905 1148 3022 1471 904 922
826,557 989 1360 1886 2480 3216 3233 3382 3607 3881 1420 2444 130 3338 53 3232 2839 858 2309 2019 2905 3517 1901 578 2503
3784,572 989 1360 1420 2480 3233 3607 3881 53 2198 557 3338 3232 2309 3245 2905 2503 858 50 527 2019 745 1148 1795 2358
4624,3656 557 989 1360 3233 3382 3607 3881 53 1420 3245 3232 2444 2905 3338 2197 2503 318 572 50 2019 1795 527 858 1198
5093,3233 989 1360 3607 3656 3881 53 3245 3338 1420 729 3216 2905 318 2503 2019 2198 745 858 3232 3517 3022 1148 260 720
2260,989 1360 2480 3216 3233 3607 3881 53 557 3245 2905 2197 3338 2309 2503 578 318 50 3232 2019 745 858 3522 527 2198
726,989 1360 3233 3236 3607 3881 53 557 3232 3245 3338 2480 2905 2309 318 745 50 527 2019 2503 858 1148 3216 1198 3022
3352,53 557 989 1360 1471 3233 3382 3607 666 3245 1795 2197 1420 2503 1486 3338 3232 858 2358 2019 2905 3517 1198 1741 1178
87,989 1360 3233 3382 3607 3881 53 557 3245 3338 2444 2905 2503 1420 2309 2197 318 2019 50 858 260 527 745 3216 1178
5245,1360 3233 3236 3656 3881 53 3338 2503 1420 3245 3216 2019 2905 2309 1795 50 844 1148 745 527 922 904 1178 750 318
5351,2858 480 2028 318 1210 2571 1196 3578 1198 648 1265 1580 3793 1617 2396 2916 2762 527 260 356 110 593 589 2355 2628
5551,572 989 1360 1420 3233 3607 3656 53 557 1471 2503 1795 3245 2197 3517 858 2309 3338 2358 2019 2931 2905 1486 922 1178
3633,2858 480 2028 318 1210 2571 1196 3578 1198 648 1265 1580 3793 1617 2396 2916 2762 527 260 356 110 593 589 2355 2628
5444,3881 557 989 1360 3216 3233 3656 53 3232 2198 1420 2444 3245 2905 3338 2358 318 2197 50 858 2019 1795 2503 527 745
2107,2858 480 2028 318 1210 2571 1196 3578 1198 648 1265 1580 3793 1617 2396 2916 2762 527 260 356 110 593 589 2355 2628
4157,557 572 1360 1420 3233 3382 3607 3881 53 666 1471 3245 2309 2197 2503 2905 858 3338 1795 2019 3232 1198 50 318 745
685,989 1360 3382 3607 3656 3881 3233 53 557 3338 3245 2197 2444 2503 2905 3522 318 50 2019 858 2358 527 1420 745 2309
517,989 1360 3233 3382 3607 3656 3881 2444 557 3338 53 3245 1420 2309 2503 318 2905 858 2019 50 527 745 1198 3517 729
2299,989 1360 2480 3233 3382 3607 3881 3216 3245 53 1795 2905 2930 729 2931 2444 318 2019 2503 1198 50 745 3522 2358 3517
1742,3233 989 1360 3881 3607 53 3245 2503 2905 2197 3338 1795 2019 318 557 2309 50 1420 858 1198 3522 1178 3232 2358 720
1766,2858 480 2028 318 1210 2571 1196 3578 1198 648 1265 1580 3793 1617 2396 2916 2762 527 260 356 110 593 589 2355 2628
883,557 989 1360 3233 3236 3382 3607 3656 3881 53 3245 1420 2503 2444 2198 2931 3338 2197 2905 1795 318 2019 1471 858 3517
5490,989 1360 3233 3382 3607 3881 3245 53 2480 3216 557 2905 1420 3232 3338 1795 729 2019 50 745 2503 3517 2358 1148 2309
617,2858 480 2028 318 1210 2571 1196 3578 1198 648 1265 1580 3793 1617 2396 2916 2762 527 260 356 110 593 589 2355 2628
3146,1360 2480 3233 3382 3607 3881 53 1420 557 2503 3338 2197 2309 3522 3245 2905 858 2019 318 2198 1198 745 2358 260 1178
4173,989 1360 3233 3607 3656 3881 53 3216 3245 3338 666 1420 2197 2905 557 2503 1198 50 2019 527 745 260 858 1148 2762
3,989 1360 2480 3233 3382 3607 3881 53 2197 3338 557 3522 3245 2503 2905 318 2019 50 858 745 1198 527 3232 260 1148
1588,989 1360 3233 3382 3607 3656 3881 53 1420 3338 557 2197 2503 3232 3522 2480 2019 858 2309 318 2905 527 50 1148 1198
1405,989 1360 2480 3233 3382 3607 3656 3881 53 1420 557 1471 3522 2503 3338 2197 2019 3245 2905 50 745 527 3232 318 1212
1843,989 1360 2480 3382 3607 3656 3881 3233 53 557 3338 2309 2503 3522 3245 2444 1420 2019 2197 2905 1471 50 318 1795 1178
5644,989 1360 2480 3216 3233 3382 3607 3656 3881 53 3338 3245 3232 2905 1420 318 2309 2019 50 1795 745 2444 729 2197 1198
4326,557 989 1360 3233 3382 3607 3656 3881 1420 53 3232 3338 2198 729 3245 3236 823 2905 858 1795 2019 50 527 745 2309
1576,572 1420 1360 1886 3233 3236 3607 3656 3881 53 666 3338 557 3245 527 318 2905 745 2503 2019 2197 858 50 3517 3232
5210,3881 989 1360 3233 3382 3607 3656 53 2197 2503 3245 2309 557 3338 1420 2019 2905 858 318 50 1795 3216 1198 745 1148
4628,2858 480 2028 318 1210 2571 1196 3578 1198 648 1265 1580 3793 1617 2396 2916 2762 527 260 356 110 593 589 2355 2628
2819,2858 480 2028 318 1210 2571 1196 3578 1198 648 1265 1580 3793 1617 2396 2916 2762 527 260 356 110 593 589 2355 2628
2447,557 989 3233 3382 3607 3881 1360 53 3338 2197 1420 3245 2503 2309 3522 318 666 50 1198 858 2905 745 2358 2019 527
